1	1	1968	4238.273287023	35220.247326734	72828.34706169	42601.061148862	9369.840809087	3377.428976635	7303.162291978	4790.942755722	3150.395809776	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577	1061.52338805577
1	1	1969	16104.92289087	119384.845310506	37066.618680909	9229.924926535	11283.18243468	9140.697238629	5452.274070754	8469.738790252	6936.998361343	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774	1223.24633638774
1	1	1970	54268.48384906	116393.749038974	17770.730449238	5010.466379891	5764.390862667	9737.717838129	6793.520716612	9994.736117195	5077.496264357	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194	741.325437011194
1	1	1971	35312.413746154	122192.756173486	9665.31774249	7580.090113577	3039.234340108	1642.323375192	4179.930970565	8063.71363467	16772.223114925	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226	670.976487981226
1	1	1972	6153.833339835	158919.351601726	62718.455040561	15748.17091916	2130.677431923	3050.681607367	3863.509354225	3593.969553965	7058.92928875	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097	647.153407896097
1	1	1973	23588.189367037	162990.481758257	34494.110132179	5969.181945459	2997.654152004	2235.355109172	3748.450507368	9561.082001349	14693.537245785	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935	546.601481318935
1	1	1974	48640.49699698	112722.669663568	45469.565310213	63284.172365116	9029.648052688	5722.888516327	1378.230276691	11266.807057254	20149.995544893	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929	1319.14560818929
1	1	1975	45129.668622743	175239.654040195	17286.562414602	11142.782999465	12202.471232581	5849.475172254	4163.125744107	5278.78177442	4615.384311128	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306	1997.59604245306
1	1	1976	8402.825710412	81636.907843128	74981.638418284	31727.792456437	16487.427360183	9664.915007358	6187.662638196	7543.81345764	7106.984308886	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216	1997.46225213216
1	1	1977	18760.519205913	153922.211313326	34994.24259014	30218.290231266	6877.32476404	8218.666776768	5831.34064194	3123.574353847	3602.039180414	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106	1536.34150095106
